0	0	0	0	0	0	0	0	
0.01	-2.19911e-07	1.25937e-05	0	0	0	-0.00010472	0	
0.02	-4.39822e-07	2.51875e-05	0	0	0	-0.00020944	0	
0.03	-6.59732e-07	3.77812e-05	0	0	0	-0.000314159	0	
0.04	-8.79641e-07	5.03748e-05	0	0	0	-0.000418879	0	
0.05	-1.09955e-06	6.29682e-05	0	0	0	-0.000523599	0	
0.06	-1.31944e-06	7.55613e-05	0	0	0	-0.000628319	0	
0.07	-1.53933e-06	8.81538e-05	0	0	0	-0.000733038	0	
0.08	-1.7592e-06	0.000100745	0	0	0	-0.000837758	0	
0.09	-1.97904e-06	0.000113336	0	0	0	-0.000942478	0	
0.1	-2.19884e-06	0.000125924	0	0	0	-0.0010472	0	
0.11	-2.41859e-06	0.000138509	0	0	0	-0.00115192	0	
0.12	-2.63827e-06	0.000151091	0	0	0	-0.00125664	0	
0.13	-2.85786e-06	0.000163669	0	0	0	-0.00136136	0	
0.14	-3.07734e-06	0.00017624	0	0	0	-0.00146608	0	
0.15	-3.29666e-06	0.000188804	0	0	0	-0.0015708	0	
0.16	-3.51581e-06	0.000201359	0	0	0	-0.00167552	0	
0.17	-3.73475e-06	0.000213902	0	0	0	-0.00178024	0	
0.18	-3.95342e-06	0.000226433	0	0	0	-0.00188496	0	
0.19	-4.17179e-06	0.000238948	0	0	0	-0.00198968	0	
0.2	-4.38979e-06	0.000251444	0	0	0	-0.0020944	0	
0.21	-4.60738e-06	0.000263919	0	0	0	-0.00219911	0	
0.22	-4.82447e-06	0.000276369	0	0	0	-0.00230383	0	
0.23	-5.04101e-06	0.000288791	0	0	0	-0.00240855	0	
0.24	-5.25691e-06	0.000301179	0	0	0	-0.00251327	0	
0.25	-5.47207e-06	0.000313531	0	0	0	-0.00261799	0	
0.26	-5.68642e-06	0.00032584	0	0	0	-0.00272271	0	
0.27	-5.89984e-06	0.000338102	0	0	0	-0.00282743	0	
0.28	-6.11222e-06	0.000350312	0	0	0	-0.00293215	0	
0.29	-6.32345e-06	0.000362462	0	0	0	-0.00303687	0	
0.3	-6.53339e-06	0.000374546	0	0	0	-0.00314159	0	
0.31	-6.74191e-06	0.000386559	0	0	0	-0.00324631	0	
0.32	-6.94887e-06	0.00039849	0	0	0	-0.00335103	0	
0.33	-7.15409e-06	0.000410334	0	0	0	-0.00345575	0	
0.34	-7.35743e-06	0.000422082	0	0	0	-0.00356047	0	
0.35	-7.5587e-06	0.000433723	0	0	0	-0.00366519	0	
0.36	-7.75771e-06	0.00044525	0	0	0	-0.00376991	0	
0.37	-7.95427e-06	0.000456651	0	0	0	-0.00387463	0	
0.38	-8.14816e-06	0.000467915	0	0	0	-0.00397935	0	
0.39	-8.33917e-06	0.000479033	0	0	0	-0.00408407	0	
0.4	-8.52705e-06	0.000489991	0	0	0	-0.00418879	0	
0.41	-8.71156e-06	0.000500777	0	0	0	-0.00429351	0	
0.42	-8.89245e-06	0.000511377	0	0	0	-0.00439823	0	
0.43	-9.06944e-06	0.000521779	0	0	0	-0.00450295	0	
0.44	-9.24225e-06	0.000531967	0	0	0	-0.00460767	0	
0.45	-9.41057e-06	0.000541926	0	0	0	-0.00471239	0	
0.46	-9.5741e-06	0.00055164	0	0	0	-0.00481711	0	
0.47	-9.73251e-06	0.000561092	0	0	0	-0.00492183	0	
0.48	-9.88545e-06	0.000570266	0	0	0	-0.00502655	0	
0.49	-1.00326e-05	0.000579142	0	0	0	-0.00513127	0	
0.5	-1.01735e-05	0.000587702	0	0	0	-0.00523599	0	
0.51	-1.01064e-05	0.000584276	0	0	0	-0.00523599	0	
0.52	-1.00367e-05	0.000580717	0	0	0	-0.00523599	0	
0.53	-9.96441e-06	0.000577022	0	0	0	-0.00523599	0	
0.54	-9.88945e-06	0.000573194	0	0	0	-0.00523599	0	
0.55	-9.81186e-06	0.000569231	0	0	0	-0.00523599	0	
0.56	-9.73164e-06	0.000565134	0	0	0	-0.00523599	0	
0.57	-9.64879e-06	0.000560902	0	0	0	-0.00523599	0	
0.58	-9.56331e-06	0.000556537	0	0	0	-0.00523599	0	
0.59	-9.4752e-06	0.000552036	0	0	0	-0.00523599	0	
0.6	-9.38446e-06	0.000547402	0	0	0	-0.00523599	0	
0.61	-9.29109e-06	0.000542633	0	0	0	-0.00523599	0	
0.62	-9.19509e-06	0.00053773	0	0	0	-0.00523599	0	
0.63	-9.09646e-06	0.000532692	0	0	0	-0.00523599	0	
0.64	-8.9952e-06	0.000527521	0	0	0	-0.00523599	0	
0.65	-8.8913e-06	0.000522214	0	0	0	-0.00523599	0	
