0	0	0	0	0	0	0	0	
0.01	-5e-06	2.5e-05	-2.5e-05	0	0	0	0	
0.02	-9.99998e-06	5e-05	-5e-05	0	0	0	0	
0.03	-1.49999e-05	7.49999e-05	-7.49998e-05	0	0	0	0	
0.04	-1.99994e-05	9.99994e-05	-9.99994e-05	0	0	0	0	
0.05	-2.49981e-05	0.000124998	-0.000124998	0	0	0	0	
0.06	-2.99953e-05	0.000149995	-0.000149995	0	0	0	0	
0.07	-3.49899e-05	0.00017499	-0.00017499	0	0	0	0	
0.08	-3.99802e-05	0.00019998	-0.00019998	0	0	0	0	
0.09	-4.49644e-05	0.000224964	-0.000224964	0	0	0	0	
0.1	-4.99398e-05	0.00024994	-0.00024994	0	0	0	0	
0.11	-5.49031e-05	0.000274903	-0.000274903	0	0	0	0	
0.12	-5.98504e-05	0.00029985	-0.00029985	0	0	0	0	
0.13	-6.47768e-05	0.000324777	-0.000324777	0	0	0	0	
0.14	-6.96768e-05	0.000349677	-0.000349677	0	0	0	0	
0.15	-7.45437e-05	0.000374544	-0.000374544	0	0	0	0	
0.16	-7.93701e-05	0.00039937	-0.00039937	0	0	0	0	
0.17	-8.41471e-05	0.000424147	-0.000424147	0	0	0	0	
0.18	-8.88651e-05	0.000448865	-0.000448865	0	0	0	0	
0.19	-9.3513e-05	0.000473513	-0.000473513	0	0	0	0	
0.2	-9.80784e-05	0.000498078	-0.000498078	0	0	0	0	
0.21	-0.000102548	0.000522548	-0.000522548	0	0	0	0	
0.22	-0.000106906	0.000546906	-0.000546906	0	0	0	0	
0.23	-0.000111136	0.000571136	-0.000571136	0	0	0	0	
0.24	-0.00011522	0.00059522	-0.00059522	0	0	0	0	
0.25	-0.000119138	0.000619138	-0.000619137	0	0	0	0	
0.26	-0.000122868	0.000642868	-0.000642868	0	0	0	0	
0.27	-0.000126387	0.000666387	-0.000666387	0	0	0	0	
0.28	-0.000129669	0.000689669	-0.000689669	0	0	0	0	
0.29	-0.000132688	0.000712688	-0.000712688	0	0	0	0	
0.3	-0.000135415	0.000735415	-0.000735415	0	0	0	0	
0.31	-0.000137817	0.000757817	-0.000757817	0	0	0	0	
0.32	-0.000139861	0.000779861	-0.000779861	0	0	0	0	
0.33	-0.000141512	0.000801512	-0.000801512	0	0	0	0	
0.34	-0.000142731	0.000822731	-0.000822731	0	0	0	0	
0.35	-0.000143478	0.000843478	-0.000843478	0	0	0	0	
0.36	-0.000143711	0.000863711	-0.000863711	0	0	0	0	
0.37	-0.000143384	0.000883384	-0.000883383	0	0	0	0	
0.38	-0.000142448	0.000902448	-0.000902448	0	0	0	0	
0.39	-0.000140854	0.000920854	-0.000920854	0	0	0	0	
0.4	-0.000138547	0.000938547	-0.000938547	0	0	0	0	
0.41	-0.000135473	0.000955473	-0.000955472	0	0	0	0	
0.42	-0.00013157	0.000971571	-0.00097157	0	0	0	0	
0.43	-0.000126779	0.000986779	-0.000986779	0	0	0	0	
0.44	-0.000121033	0.00100103	-0.00100103	0	0	0	0	
0.45	-0.000114265	0.00101426	-0.00101426	0	0	0	0	
0.46	-0.000106403	0.0010264	-0.0010264	0	0	0	0	
0.47	-9.73723e-05	0.00103737	-0.00103737	0	0	0	0	
0.48	-8.70955e-05	0.0010471	-0.0010471	0	0	0	0	
0.49	-7.54914e-05	0.00105549	-0.00105549	0	0	0	0	
0.5	-6.2475e-05	0.00106248	-0.00106247	0	0	0	0	
0.51	-4.7175e-05	0.00104718	-0.00104717	0	0	0	0	
0.52	-3.1275e-05	0.00103128	-0.00103128	0	0	0	0	
0.53	-1.4775e-05	0.00101478	-0.00101478	0	0	0	0	
0.54	2.32496e-06	0.000997675	-0.000997675	0	0	0	0	
0.55	2.0025e-05	0.000979975	-0.000979975	0	0	0	0	
0.56	3.8325e-05	0.000961675	-0.000961675	0	0	0	0	
