0	0	0	0	0	0	0	0	
0.01	-2.19911e-07	1.25937e-05	0	-2.15068e-05	0	0	0	
0.02	-4.39822e-07	2.51875e-05	0	-4.30074e-05	0	0	0	
0.03	-6.59732e-07	3.77812e-05	0	-6.45116e-05	0	0	0	
0.04	-8.79641e-07	5.03748e-05	0	-8.60186e-05	0	0	0	
0.05	-1.09955e-06	6.29682e-05	0	-0.00010753	0	0	0	
0.06	-1.31944e-06	7.55613e-05	0	-0.000129048	0	0	0	
0.07	-1.53933e-06	8.81538e-05	0	-0.000150574	0	0	0	
0.08	-1.7592e-06	0.000100745	0	-0.000172111	0	0	0	
0.09	-1.97904e-06	0.000113336	0	-0.000193659	0	0	0	
0.1	-2.19884e-06	0.000125924	0	-0.000215221	0	0	0	
0.11	-2.41859e-06	0.000138509	0	-0.000236798	0	0	0	
0.12	-2.63827e-06	0.000151091	0	-0.000258393	0	0	0	
0.13	-2.85786e-06	0.000163669	0	-0.000280007	0	0	0	
0.14	-3.07734e-06	0.00017624	0	-0.000301642	0	0	0	
0.15	-3.29666e-06	0.000188804	0	-0.000323301	0	0	0	
0.16	-3.51581e-06	0.000201359	0	-0.000344984	0	0	0	
0.17	-3.73475e-06	0.000213902	0	-0.000366694	0	0	0	
0.18	-3.95342e-06	0.000226433	0	-0.000388432	0	0	0	
0.19	-4.17179e-06	0.000238948	0	-0.000410202	0	0	0	
0.2	-4.38979e-06	0.000251444	0	-0.000432003	0	0	0	
0.21	-4.60738e-06	0.000263919	0	-0.000453839	0	0	0	
0.22	-4.82447e-06	0.000276369	0	-0.000475712	0	0	0	
0.23	-5.04101e-06	0.000288791	0	-0.000497623	0	0	0	
0.24	-5.25691e-06	0.000301179	0	-0.000519574	0	0	0	
0.25	-5.47207e-06	0.000313531	0	-0.000541567	0	0	0	
0.26	-5.68642e-06	0.00032584	0	-0.000563604	0	0	0	
0.27	-5.89984e-06	0.000338102	0	-0.000585688	0	0	0	
0.28	-6.11222e-06	0.000350312	0	-0.00060782	0	0	0	
0.29	-6.32345e-06	0.000362462	0	-0.000630003	0	0	0	
0.3	-6.53339e-06	0.000374546	0	-0.000652238	0	0	0	
0.31	-6.74191e-06	0.000386559	0	-0.000674527	0	0	0	
0.32	-6.94887e-06	0.00039849	0	-0.000696873	0	0	0	
0.33	-7.15409e-06	0.000410334	0	-0.000719277	0	0	0	
0.34	-7.35743e-06	0.000422082	0	-0.000741742	0	0	0	
0.35	-7.5587e-06	0.000433723	0	-0.000764271	0	0	0	
0.36	-7.75771e-06	0.00044525	0	-0.000786864	0	0	0	
0.37	-7.95427e-06	0.000456651	0	-0.000809525	0	0	0	
0.38	-8.14816e-06	0.000467915	0	-0.000832255	0	0	0	
0.39	-8.33917e-06	0.000479033	0	-0.000855057	0	0	0	
0.4	-8.52705e-06	0.000489991	0	-0.000877933	0	0	0	
0.41	-8.71156e-06	0.000500777	0	-0.000900885	0	0	0	
0.42	-8.89245e-06	0.000511377	0	-0.000923916	0	0	0	
0.43	-9.06944e-06	0.000521779	0	-0.000947028	0	0	0	
0.44	-9.24225e-06	0.000531967	0	-0.000970223	0	0	0	
0.45	-9.41057e-06	0.000541926	0	-0.000993504	0	0	0	
0.46	-9.5741e-06	0.00055164	0	-0.00101687	0	0	0	
0.47	-9.73251e-06	0.000561092	0	-0.00104033	0	0	0	
0.48	-9.88545e-06	0.000570266	0	-0.00106389	0	0	0	
0.49	-1.00326e-05	0.000579142	0	-0.00108753	0	0	0	
0.5	-1.01735e-05	0.000587702	0	-0.00111128	0	0	0	
0.51	-1.01064e-05	0.000584276	0	-0.00111292	0	0	0	
0.52	-1.00367e-05	0.000580717	0	-0.00111457	0	0	0	
0.53	-9.96441e-06	0.000577022	0	-0.00111623	0	0	0	
0.54	-9.88945e-06	0.000573194	0	-0.00111789	0	0	0	
0.55	-9.81186e-06	0.000569231	0	-0.00111955	0	0	0	
0.56	-9.73164e-06	0.000565134	0	-0.00112122	0	0	0	
0.57	-9.64879e-06	0.000560902	0	-0.00112289	0	0	0	
0.58	-9.56331e-06	0.000556537	0	-0.00112457	0	0	0	
0.59	-9.4752e-06	0.000552036	0	-0.00112626	0	0	0	
0.6	-9.38446e-06	0.000547402	0	-0.00112795	0	0	0	
0.61	-9.29109e-06	0.000542633	0	-0.00112964	0	0	0	
0.62	-9.19509e-06	0.00053773	0	-0.00113134	0	0	0	
0.63	-9.09646e-06	0.000532692	0	-0.00113305	0	0	0	
0.64	-8.9952e-06	0.000527521	0	-0.00113476	0	0	0	
0.65	-8.8913e-06	0.000522214	0	-0.00113647	0	0	0	
0.66	-8.78478e-06	0.000516774	0	-0.00113819	0	0	0	
0.67	-8.67563e-06	0.000511199	0	-0.00113992	0	0	0	
0.68	-8.56385e-06	0.00050549	0	-0.00114165	0	0	0	
0.69	-8.44944e-06	0.000499647	0	-0.00114338	0	0	0	
0.7	-8.3324e-06	0.000493669	0	-0.00114512	0	0	0	
0.71	-8.21272e-06	0.000487557	0	-0.00114687	0	0	0	
0.72	-8.09042e-06	0.00048131	0	-0.00114862	0	0	0	
0.73	-7.96549e-06	0.000474929	0	-0.00115038	0	0	0	
0.74	-7.83793e-06	0.000468414	0	-0.00115214	0	0	0	
0.75	-7.70773e-06	0.000461765	0	-0.0011539	0	0	0	
0.76	-7.57491e-06	0.000454981	0	-0.00115567	0	0	0	
0.77	-7.43946e-06	0.000448063	0	-0.00115745	0	0	0	
0.78	-7.30137e-06	0.00044101	0	-0.00115923	0	0	0	
0.79	-7.16066e-06	0.000433823	0	-0.00116101	0	0	0	
0.8	-7.01732e-06	0.000426502	0	-0.0011628	0	0	0	
0.81	-6.87134e-06	0.000419047	0	-0.0011646	0	0	0	
0.82	-6.72274e-06	0.000411457	0	-0.0011664	0	0	0	
0.83	-6.5715e-06	0.000403733	0	-0.0011682	0	0	0	
0.84	-6.41764e-06	0.000395874	0	-0.00117001	0	0	0	
0.85	-6.26114e-06	0.000387881	0	-0.00117183	0	0	0	
0.86	-6.10202e-06	0.000379754	0	-0.00117365	0	0	0	
0.87	-5.94027e-06	0.000371493	0	-0.00117547	0	0	0	
0.88	-5.77588e-06	0.000363097	0	-0.0011773	0	0	0	
0.89	-5.60887e-06	0.000354567	0	-0.00117913	0	0	0	
0.9	-5.43922e-06	0.000345902	0	-0.00118097	0	0	0	
0.91	-5.26694e-06	0.000337103	0	-0.00118282	0	0	0	
0.92	-5.09204e-06	0.00032817	0	-0.00118466	0	0	0	
0.93	-4.9145e-06	0.000319103	0	-0.00118652	0	0	0	
0.94	-4.73434e-06	0.000309901	0	-0.00118838	0	0	0	
0.95	-4.55154e-06	0.000300565	0	-0.00119024	0	0	0	
0.96	-4.36611e-06	0.000291094	0	-0.0011921	0	0	0	
0.97	-4.17806e-06	0.000281489	0	-0.00119398	0	0	0	
0.98	-3.98737e-06	0.00027175	0	-0.00119585	0	0	0	
0.99	-3.79405e-06	0.000261877	0	-0.00119773	0	0	0	
1	-3.59822e-06	0.000251875	0	-0.00119962	0	0	0	
1.01	-3.40238e-06	0.000241872	0	-0.00120151	0	0	0	
1.02	-3.20906e-06	0.000231999	0	-0.0012034	0	0	0	
1.03	-3.01838e-06	0.00022226	0	-0.0012053	0	0	0	
1.04	-2.83032e-06	0.000212655	0	-0.00120721	0	0	0	
1.05	-2.64489e-06	0.000203184	0	-0.00120911	0	0	0	
1.06	-2.4621e-06	0.000193848	0	-0.00121103	0	0	0	
1.07	-2.28193e-06	0.000184646	0	-0.00121294	0	0	0	
1.08	-2.1044e-06	0.000175579	0	-0.00121487	0	0	0	
1.09	-1.92949e-06	0.000166646	0	-0.00121679	0	0	0	
1.1	-1.75721e-06	0.000157847	0	-0.00121872	0	0	0	
1.11	-1.58757e-06	0.000149183	0	-0.00122066	0	0	0	
1.12	-1.42055e-06	0.000140652	0	-0.0012226	0	0	0	
1.13	-1.25617e-06	0.000132257	0	-0.00122454	0	0	0	
1.14	-1.09441e-06	0.000123995	0	-0.00122649	0	0	0	
1.15	-9.35289e-07	0.000115868	0	-0.00122844	0	0	0	
1.16	-7.78795e-07	0.000107875	0	-0.0012304	0	0	0	
1.17	-6.24931e-07	0.000100017	0	-0.00123236	0	0	0	
1.18	-4.73696e-07	9.22925e-05	0	-0.00123432	0	0	0	
1.19	-3.25092e-07	8.47026e-05	0	-0.00123629	0	0	0	
1.2	-1.79118e-07	7.72472e-05	0	-0.00123826	0	0	0	
1.21	-3.57747e-08	6.9926e-05	0	-0.00124024	0	0	0	
1.22	1.04939e-07	6.27392e-05	0	-0.00124222	0	0	0	
1.23	2.43022e-07	5.56867e-05	0	-0.00124421	0	0	0	
1.24	3.78476e-07	4.87685e-05	0	-0.00124619	0	0	0	
1.25	5.11299e-07	4.19847e-05	0	-0.00124819	0	0	0	
1.26	6.41492e-07	3.53352e-05	0	-0.00125019	0	0	0	
1.27	7.69054e-07	2.88201e-05	0	-0.00125219	0	0	0	
1.28	8.93987e-07	2.24392e-05	0	-0.00125419	0	0	0	
1.29	1.01629e-06	1.61927e-05	0	-0.0012562	0	0	0	
1.3	1.13596e-06	1.00806e-05	0	-0.00125821	0	0	0	
1.31	1.253e-06	4.10276e-06	0	-0.00126023	0	0	0	
1.32	1.36742e-06	-1.74073e-06	0	-0.00126225	0	0	0	
1.33	1.4792e-06	-7.44989e-06	0	-0.00126427	0	0	0	
1.34	1.58835e-06	-1.30247e-05	0	-0.0012663	0	0	0	
1.35	1.69487e-06	-1.84652e-05	0	-0.00126833	0	0	0	
1.36	1.79876e-06	-2.37714e-05	0	-0.00127037	0	0	0	
1.37	1.90002e-06	-2.89432e-05	0	-0.00127241	0	0	0	
1.38	1.99865e-06	-3.39807e-05	0	-0.00127445	0	0	0	
1.39	2.09466e-06	-3.88838e-05	0	-0.0012765	0	0	0	
1.4	2.18803e-06	-4.36527e-05	0	-0.00127855	0	0	0	
1.41	2.27877e-06	-4.82872e-05	0	-0.0012806	0	0	0	
